FlightDate,Day_Of_Week,Airline,Tail_Number,Cancelled,Diverted,Dep_Airport,Dep_CityName,DepTime_label,Dep_Delay,Dep_Delay_Tag,Dep_Delay_Type,Arr_Airport,Arr_CityName,Arr_Delay,Arr_Delay_Type,Flight_Duration,Distance_type,Delay_Carrier,Delay_Weather,Delay_NAS,Delay_Security,Delay_LastAircraft
2023-01-03,2,Endeavor Air,N932XJ,1.0,0.0,MSP,"Minneapolis, MN",Morning,0.0,0,No Departure Delay,JFK,"New York, NY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-16,1,Endeavor Air,N302PQ,1.0,0.0,BGR,"Bangor, ME",Afternoon,0.0,0,No Departure Delay,LGA,"New York, NY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-23,1,Endeavor Air,N133EV,1.0,0.0,BGR,"Bangor, ME",Afternoon,0.0,0,No Departure Delay,LGA,"New York, NY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-16,1,Endeavor Air,N302PQ,1.0,0.0,LGA,"New York, NY",Morning,0.0,0,No Departure Delay,BGR,"Bangor, ME",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-03,2,Endeavor Air,N906XJ,1.0,0.0,MSP,"Minneapolis, MN",Afternoon,0.0,0,No Departure Delay,STL,"St. Louis, MO",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-03,2,Endeavor Air,N906XJ,1.0,0.0,STL,"St. Louis, MO",Evening,0.0,0,No Departure Delay,MSP,"Minneapolis, MN",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-25,3,Endeavor Air,N907XJ,1.0,0.0,CHO,"Charlottesville, VA",Evening,0.0,0,No Departure Delay,LGA,"New York, NY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-11,3,Endeavor Air,N582CA,1.0,0.0,LGA,"New York, NY",Afternoon,0.0,0,No Departure Delay,PWM,"Portland, ME",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-23,1,Endeavor Air,N600LR,1.0,0.0,LGA,"New York, NY",Afternoon,0.0,0,No Departure Delay,PWM,"Portland, ME",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-23,1,Endeavor Air,N600LR,1.0,0.0,PWM,"Portland, ME",Afternoon,0.0,0,No Departure Delay,LGA,"New York, NY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-12,4,Endeavor Air,N200PQ,0.0,1.0,LGA,"New York, NY",Afternoon,-14.0,0,No Departure Delay,DAY,"Dayton, OH",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-03,2,Endeavor Air,N330PQ,1.0,0.0,LSE,"La Crosse, WI",Afternoon,0.0,0,No Departure Delay,MSP,"Minneapolis, MN",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-03,2,Endeavor Air,N330PQ,1.0,0.0,MSP,"Minneapolis, MN",Afternoon,0.0,0,No Departure Delay,LSE,"La Crosse, WI",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-23,1,Endeavor Air,N491PX,1.0,0.0,LGA,"New York, NY",Afternoon,0.0,0,No Departure Delay,AVL,"Asheville, NC",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-11,3,Endeavor Air,N902XJ,0.0,1.0,BHM,"Birmingham, AL",Morning,-9.0,0,No Departure Delay,LGA,"New York, NY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-25,3,Endeavor Air,N602LR,0.0,1.0,JFK,"New York, NY",Afternoon,-5.0,0,No Departure Delay,DTW,"Detroit, MI",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-11,3,Endeavor Air,N930XJ,1.0,0.0,ORF,"Norfolk, VA",Morning,0.0,0,No Departure Delay,LGA,"New York, NY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-22,7,Endeavor Air,N8877A,1.0,0.0,MGM,"Montgomery, AL",Morning,0.0,0,No Departure Delay,ATL,"Atlanta, GA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-30,1,Endeavor Air,N166PQ,1.0,0.0,MGM,"Montgomery, AL",Morning,0.0,0,No Departure Delay,ATL,"Atlanta, GA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-25,3,Endeavor Air,N8928A,1.0,0.0,DTW,"Detroit, MI",Afternoon,0.0,0,No Departure Delay,LAN,"Lansing, MI",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-25,3,Endeavor Air,N8928A,1.0,0.0,LAN,"Lansing, MI",Afternoon,0.0,0,No Departure Delay,DTW,"Detroit, MI",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-11,3,Endeavor Air,N905XJ,1.0,0.0,CLE,"Cleveland, OH",Afternoon,0.0,0,No Departure Delay,LGA,"New York, NY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-25,3,Endeavor Air,N341PQ,1.0,0.0,JFK,"New York, NY",Evening,0.0,0,No Departure Delay,SYR,"Syracuse, NY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-26,4,Endeavor Air,N138EV,1.0,0.0,MYR,"Myrtle Beach, SC",Morning,0.0,0,No Departure Delay,LGA,"New York, NY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-16,1,Endeavor Air,N296PQ,1.0,0.0,BGR,"Bangor, ME",Afternoon,0.0,0,No Departure Delay,LGA,"New York, NY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-23,1,Endeavor Air,N133EV,1.0,0.0,BGR,"Bangor, ME",Afternoon,0.0,0,No Departure Delay,LGA,"New York, NY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-16,1,Endeavor Air,N296PQ,1.0,0.0,LGA,"New York, NY",Afternoon,0.0,0,No Departure Delay,BGR,"Bangor, ME",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-23,1,Endeavor Air,N901XJ,1.0,0.0,LGA,"New York, NY",Afternoon,0.0,0,No Departure Delay,BGR,"Bangor, ME",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-21,6,Endeavor Air,N602XJ,1.0,0.0,ATL,"Atlanta, GA",Evening,-1.0,0,No Departure Delay,MGM,"Montgomery, AL",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-29,7,Endeavor Air,N391CA,1.0,0.0,ATL,"Atlanta, GA",Evening,0.0,0,No Departure Delay,MGM,"Montgomery, AL",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-09,1,Endeavor Air,N604LR,1.0,0.0,LGA,"New York, NY",Morning,0.0,0,No Departure Delay,JAX,"Jacksonville, FL",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-25,3,Endeavor Air,N298PQ,1.0,0.0,LGA,"New York, NY",Evening,0.0,0,No Departure Delay,ORF,"Norfolk, VA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-09,1,Endeavor Air,N478PX,1.0,0.0,LGA,"New York, NY",Morning,0.0,0,No Departure Delay,TYS,"Knoxville, TN",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-25,3,Endeavor Air,N925XJ,0.0,1.0,MSP,"Minneapolis, MN",Afternoon,175.0,1,Hight Departure Delay,JFK,"New York, NY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-22,7,Endeavor Air,N8918B,1.0,0.0,ATL,"Atlanta, GA",Afternoon,0.0,0,No Departure Delay,MGM,"Montgomery, AL",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-30,1,Endeavor Air,N8986B,1.0,0.0,ATL,"Atlanta, GA",Afternoon,0.0,0,No Departure Delay,MGM,"Montgomery, AL",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-22,7,Endeavor Air,N8918B,1.0,0.0,MGM,"Montgomery, AL",Afternoon,0.0,0,No Departure Delay,ATL,"Atlanta, GA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-30,1,Endeavor Air,N8986B,1.0,0.0,MGM,"Montgomery, AL",Afternoon,0.0,0,No Departure Delay,ATL,"Atlanta, GA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-25,3,Endeavor Air,N330PQ,1.0,0.0,LGA,"New York, NY",Evening,0.0,0,No Departure Delay,OMA,"Omaha, NE",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-03,2,Endeavor Air,N137EV,1.0,0.0,CVG,"Cincinnati, OH",Morning,0.0,0,No Departure Delay,MSP,"Minneapolis, MN",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-11,3,Endeavor Air,N691CA,0.0,1.0,ROA,"Roanoke, VA",Morning,-4.0,0,No Departure Delay,LGA,"New York, NY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-23,1,Endeavor Air,N903XJ,1.0,0.0,CLE,"Cleveland, OH",Morning,0.0,0,No Departure Delay,LGA,"New York, NY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-09,1,Endeavor Air,N314PQ,1.0,0.0,LGA,"New York, NY",Morning,0.0,0,No Departure Delay,CLE,"Cleveland, OH",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-11,3,Endeavor Air,N676CA,1.0,0.0,LGA,"New York, NY",Afternoon,0.0,0,No Departure Delay,CLE,"Cleveland, OH",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-23,1,Endeavor Air,N903XJ,1.0,0.0,LGA,"New York, NY",Afternoon,0.0,0,No Departure Delay,CLE,"Cleveland, OH",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-03,2,Endeavor Air,N926XJ,0.0,1.0,DAY,"Dayton, OH",Afternoon,21.0,1,Low Departure Delay,ATL,"Atlanta, GA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-11,3,Endeavor Air,N905XJ,0.0,1.0,IND,"Indianapolis, IN",Morning,-5.0,0,No Departure Delay,JFK,"New York, NY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-23,1,Endeavor Air,N153PQ,1.0,0.0,JFK,"New York, NY",Morning,132.0,1,Hight Departure Delay,PWM,"Portland, ME",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-23,1,Endeavor Air,N153PQ,1.0,0.0,PWM,"Portland, ME",Afternoon,0.0,0,No Departure Delay,JFK,"New York, NY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-25,3,Endeavor Air,N691CA,1.0,0.0,JFK,"New York, NY",Evening,0.0,0,No Departure Delay,ROC,"Rochester, NY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-03,2,Endeavor Air,N391CA,1.0,0.0,DSM,"Des Moines, IA",Morning,0.0,0,No Departure Delay,MSP,"Minneapolis, MN",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-02,1,Endeavor Air,N8837B,1.0,0.0,MSP,"Minneapolis, MN",Evening,0.0,0,No Departure Delay,CWA,"Mosinee, WI",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-30,1,Endeavor Air,N326PQ,0.0,1.0,ATL,"Atlanta, GA",Evening,-2.0,0,No Departure Delay,TYS,"Knoxville, TN",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-23,1,Endeavor Air,N919XJ,1.0,0.0,PWM,"Portland, ME",Morning,0.0,0,No Departure Delay,LGA,"New York, NY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-11,3,Endeavor Air,N166PQ,1.0,0.0,BDL,"Hartford, CT",Morning,0.0,0,No Departure Delay,LGA,"New York, NY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-11,3,Endeavor Air,N166PQ,1.0,0.0,LGA,"New York, NY",Morning,0.0,0,No Departure Delay,BDL,"Hartford, CT",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-11,3,Endeavor Air,N914XJ,1.0,0.0,ALB,"Albany, NY",Morning,0.0,0,No Departure Delay,LGA,"New York, NY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-11,3,Endeavor Air,N914XJ,1.0,0.0,LGA,"New York, NY",Morning,0.0,0,No Departure Delay,ALB,"Albany, NY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-03,2,Endeavor Air,N8837B,1.0,0.0,MSP,"Minneapolis, MN",Evening,0.0,0,No Departure Delay,ATW,"Appleton, WI",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-09,1,Endeavor Air,N478PX,1.0,0.0,TYS,"Knoxville, TN",Morning,0.0,0,No Departure Delay,LGA,"New York, NY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-03,2,Endeavor Air,N181PQ,1.0,0.0,CVG,"Cincinnati, OH",Morning,0.0,0,No Departure Delay,MSP,"Minneapolis, MN",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-09,1,Endeavor Air,N604LR,1.0,0.0,JAX,"Jacksonville, FL",Morning,0.0,0,No Departure Delay,LGA,"New York, NY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-11,3,Endeavor Air,N329PQ,0.0,1.0,JAX,"Jacksonville, FL",Morning,-5.0,0,No Departure Delay,LGA,"New York, NY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-25,3,Endeavor Air,N906XJ,1.0,0.0,JFK,"New York, NY",Evening,0.0,0,No Departure Delay,RIC,"Richmond, VA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-11,3,Endeavor Air,N678CA,0.0,1.0,MEM,"Memphis, TN",Morning,-10.0,0,No Departure Delay,LGA,"New York, NY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-23,1,Endeavor Air,N922XJ,1.0,0.0,CVG,"Cincinnati, OH",Afternoon,0.0,0,No Departure Delay,LGA,"New York, NY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-23,1,Endeavor Air,N914XJ,1.0,0.0,LGA,"New York, NY",Morning,0.0,0,No Departure Delay,CVG,"Cincinnati, OH",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-03,2,Endeavor Air,N330PQ,1.0,0.0,CID,"Cedar Rapids/Iowa City, IA",Afternoon,0.0,0,No Departure Delay,MSP,"Minneapolis, MN",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-03,2,Endeavor Air,N330PQ,1.0,0.0,MSP,"Minneapolis, MN",Morning,0.0,0,No Departure Delay,CID,"Cedar Rapids/Iowa City, IA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-01,7,Endeavor Air,N538CA,0.0,1.0,ATL,"Atlanta, GA",Morning,6.0,1,No Departure Delay,AEX,"Alexandria, LA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-03,2,Endeavor Air,N390CA,1.0,0.0,MSP,"Minneapolis, MN",Afternoon,0.0,0,No Departure Delay,MDW,"Chicago, IL",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-11,3,Endeavor Air,N930XJ,1.0,0.0,LGA,"New York, NY",Afternoon,0.0,0,No Departure Delay,ORF,"Norfolk, VA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-23,1,Endeavor Air,N135EV,1.0,0.0,LGA,"New York, NY",Afternoon,0.0,0,No Departure Delay,ORF,"Norfolk, VA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-23,1,Endeavor Air,N135EV,1.0,0.0,ORF,"Norfolk, VA",Evening,0.0,0,No Departure Delay,LGA,"New York, NY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-16,1,Endeavor Air,N197PQ,1.0,0.0,BGR,"Bangor, ME",Afternoon,0.0,0,No Departure Delay,LGA,"New York, NY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-23,1,Endeavor Air,N901XJ,1.0,0.0,BGR,"Bangor, ME",Afternoon,0.0,0,No Departure Delay,LGA,"New York, NY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-25,3,Endeavor Air,N914XJ,1.0,0.0,BGR,"Bangor, ME",Afternoon,0.0,0,No Departure Delay,LGA,"New York, NY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-16,1,Endeavor Air,N197PQ,1.0,0.0,LGA,"New York, NY",Afternoon,0.0,0,No Departure Delay,BGR,"Bangor, ME",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-23,1,Endeavor Air,N901XJ,1.0,0.0,LGA,"New York, NY",Afternoon,0.0,0,No Departure Delay,BGR,"Bangor, ME",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-26,4,Endeavor Air,N131EV,1.0,0.0,PVD,"Providence, RI",Night,0.0,0,No Departure Delay,LGA,"New York, NY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-03,2,Endeavor Air,N8837B,1.0,0.0,FSD,"Sioux Falls, SD",Afternoon,0.0,0,No Departure Delay,MSP,"Minneapolis, MN",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-03,2,Endeavor Air,N8837B,1.0,0.0,MSP,"Minneapolis, MN",Morning,0.0,0,No Departure Delay,FSD,"Sioux Falls, SD",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-30,1,Endeavor Air,N8970D,1.0,0.0,ATL,"Atlanta, GA",Afternoon,0.0,0,No Departure Delay,MGM,"Montgomery, AL",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-30,1,Endeavor Air,N8970D,1.0,0.0,MGM,"Montgomery, AL",Afternoon,0.0,0,No Departure Delay,ATL,"Atlanta, GA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-25,3,Endeavor Air,N341PQ,1.0,0.0,SYR,"Syracuse, NY",Evening,0.0,0,No Departure Delay,JFK,"New York, NY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-03,2,Endeavor Air,N137EV,1.0,0.0,MSP,"Minneapolis, MN",Afternoon,0.0,0,No Departure Delay,CVG,"Cincinnati, OH",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-03,2,Endeavor Air,N390CA,1.0,0.0,MDW,"Chicago, IL",Evening,0.0,0,No Departure Delay,MSP,"Minneapolis, MN",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-03,2,Endeavor Air,N320PQ,1.0,0.0,FSD,"Sioux Falls, SD",Morning,0.0,0,No Departure Delay,MSP,"Minneapolis, MN",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-04,3,Endeavor Air,N602LR,1.0,0.0,FSD,"Sioux Falls, SD",Morning,0.0,0,No Departure Delay,MSP,"Minneapolis, MN",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-23,1,Endeavor Air,N904XJ,1.0,0.0,LGA,"New York, NY",Morning,0.0,0,No Departure Delay,RIC,"Richmond, VA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-25,3,Endeavor Air,N930XJ,1.0,0.0,DTW,"Detroit, MI",Afternoon,0.0,0,No Departure Delay,IND,"Indianapolis, IN",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-25,3,Endeavor Air,N930XJ,1.0,0.0,IND,"Indianapolis, IN",Afternoon,0.0,0,No Departure Delay,DTW,"Detroit, MI",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-25,3,Endeavor Air,N303PQ,1.0,0.0,JFK,"New York, NY",Evening,0.0,0,No Departure Delay,RDU,"Raleigh/Durham, NC",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-03,2,Endeavor Air,N932XJ,1.0,0.0,MSP,"Minneapolis, MN",Evening,0.0,0,No Departure Delay,DSM,"Des Moines, IA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-23,1,Endeavor Air,N304PQ,1.0,0.0,LGA,"New York, NY",Afternoon,0.0,0,No Departure Delay,PVD,"Providence, RI",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-23,1,Endeavor Air,N920XJ,1.0,0.0,GSO,"Greensboro/High Point, NC",Morning,0.0,0,No Departure Delay,LGA,"New York, NY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-09,1,Endeavor Air,N330PQ,1.0,0.0,LGA,"New York, NY",Morning,0.0,0,No Departure Delay,GSO,"Greensboro/High Point, NC",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-11,3,Endeavor Air,N904XJ,1.0,0.0,LGA,"New York, NY",Afternoon,0.0,0,No Departure Delay,IND,"Indianapolis, IN",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-11,3,Endeavor Air,N904XJ,1.0,0.0,IND,"Indianapolis, IN",Afternoon,0.0,0,No Departure Delay,LGA,"New York, NY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-09,1,Endeavor Air,N330PQ,1.0,0.0,GSO,"Greensboro/High Point, NC",Morning,0.0,0,No Departure Delay,LGA,"New York, NY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-26,4,Endeavor Air,N184GJ,1.0,0.0,GSO,"Greensboro/High Point, NC",Morning,0.0,0,No Departure Delay,LGA,"New York, NY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-11,3,Endeavor Air,N601LR,0.0,1.0,CVG,"Cincinnati, OH",Morning,-5.0,0,No Departure Delay,MSP,"Minneapolis, MN",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-25,3,Endeavor Air,N926XJ,1.0,0.0,SAV,"Savannah, GA",Evening,38.0,1,Low Departure Delay,JFK,"New York, NY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-23,1,Endeavor Air,N920XJ,1.0,0.0,LGA,"New York, NY",Afternoon,0.0,0,No Departure Delay,GSO,"Greensboro/High Point, NC",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-25,3,Endeavor Air,N303PQ,1.0,0.0,RIC,"Richmond, VA",Afternoon,0.0,0,No Departure Delay,JFK,"New York, NY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-09,1,Endeavor Air,N482PX,1.0,0.0,CVG,"Cincinnati, OH",Morning,0.0,0,No Departure Delay,LGA,"New York, NY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-11,3,Endeavor Air,N183GJ,1.0,0.0,LGA,"New York, NY",Morning,0.0,0,No Departure Delay,ROC,"Rochester, NY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-25,3,Endeavor Air,N131EV,1.0,0.0,LGA,"New York, NY",Evening,0.0,0,No Departure Delay,PVD,"Providence, RI",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-25,3,Endeavor Air,N906XJ,1.0,0.0,JFK,"New York, NY",Evening,0.0,0,No Departure Delay,ORF,"Norfolk, VA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-03,2,Endeavor Air,N296PQ,1.0,0.0,MSP,"Minneapolis, MN",Evening,0.0,0,No Departure Delay,CVG,"Cincinnati, OH",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-23,1,Endeavor Air,N915XJ,1.0,0.0,RDU,"Raleigh/Durham, NC",Afternoon,0.0,0,No Departure Delay,LGA,"New York, NY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-17,2,Endeavor Air,N303PQ,0.0,1.0,LGA,"New York, NY",Morning,1.0,0,No Departure Delay,CHO,"Charlottesville, VA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-11,3,Endeavor Air,N182GJ,1.0,0.0,CHS,"Charleston, SC",Afternoon,0.0,0,No Departure Delay,LGA,"New York, NY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-11,3,Endeavor Air,N182GJ,1.0,0.0,LGA,"New York, NY",Morning,0.0,0,No Departure Delay,CHS,"Charleston, SC",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-22,7,Endeavor Air,N835AY,1.0,0.0,ATL,"Atlanta, GA",Morning,-4.0,0,No Departure Delay,CSG,"Columbus, GA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-01-30,1,Endeavor Air,N8965E,1.0,0.0,ATL,"Atlanta, GA",Morning,0.0,0,No Departure Delay,CSG,"Columbus, GA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
